customer_id,name,gender,age,country,signup_date,customer_tier,months_since_signup,churned,CLV,next_purchase_prob
1300,Christopher Mullen,M,33,Asia,2020-06-25,Bronze,42,True,136.75286068201186,0.4332124743310858
1301,Kristy Smith,M,42,USA,2023-09-17,Bronze,3,False,143.1254449824666,0.6137784140293365
1302,Mary Campbell,M,29,Other,2021-12-12,Bronze,25,False,96.70343009618658,0.6853000404069638
1303,Jerry Haney,F,30,USA,2021-03-01,Bronze,34,False,133.20598443860172,0.6322542480160864
1304,Carolyn Greer,M,40,EU,2020-07-24,Bronze,41,True,108.7818947388933,0.3897247151377694
1305,Rebecca Hoover,M,40,Asia,2019-08-23,Silver,53,True,144.67533484291857,0.32557965535239697
1306,Matthew Baker,M,40,Asia,2019-11-07,Bronze,50,False,112.14179530056073,0.27294539198866796
1307,Grace Chavez,F,30,Asia,2020-10-14,Silver,39,True,143.00990614378006,0.5254046136723332
1308,Crystal Cruz,M,39,Asia,2019-08-09,Platinum,53,True,297.439240888674,0.39362509669735135
1309,Dale Heath,F,44,USA,2021-11-12,Bronze,26,False,78.06923081732315,0.333060469646248
1310,Jennifer Hernandez,M,31,Asia,2019-11-21,Bronze,50,False,101.60849246476343,0.794283565748856
1311,John Mendez,M,27,USA,2021-02-08,Bronze,35,True,118.65355366050383,0.5729323003026575
1312,Richard Gordon,F,46,Asia,2022-06-07,Bronze,19,False,114.41119164418679,0.5504265114995427
1313,John Anderson,M,26,EU,2023-12-14,Silver,0,False,160.91082433787636,0.5429413098979239
1314,Samantha Prince,F,39,Asia,2019-10-02,Bronze,51,True,134.73494337226876,0.7428162659150775
1315,Marie Boyd,F,32,EU,2022-08-02,Bronze,17,False,142.68221019162627,0.47494436565288595
1316,Andrew Moreno,F,18,EU,2019-03-20,Bronze,58,True,109.96540646664914,0.5926732155066269
1317,Robert Clarke,F,44,EU,2022-11-17,Gold,13,False,263.90862248721635,0.6355088580597937
1318,Kevin Figueroa,M,18,Asia,2020-03-10,Silver,46,True,160.47537250005593,0.7786613637597128
1319,Melissa Davis,M,18,USA,2022-02-21,Platinum,22,False,305.2794680644043,0.49977947954857077
1320,John Hall,F,38,USA,2021-09-05,Gold,28,True,238.43391814838117,0.6851902891365195
1321,Diane Mcdowell,F,38,USA,2020-09-01,Bronze,40,False,98.58999076380978,0.22573798547110163
1322,Colin Fletcher,F,26,USA,2020-12-05,Bronze,37,False,52.80711328025903,0.8176090733358325
1323,Laura Wilson,M,34,Asia,2021-03-04,Bronze,34,True,94.82517864512685,0.5633911590531897
1324,Matthew Watts,M,18,USA,2019-10-12,Silver,51,True,104.83106611829766,0.6132896587727575
1325,Jack Moore,F,40,Other,2020-05-14,Silver,44,True,138.3630999246893,0.30741724407089027
1326,Dawn Wyatt,M,35,USA,2019-10-26,Bronze,50,True,89.09614503990524,0.2977129046967821
1327,Jacob Hill,M,32,USA,2023-03-11,Bronze,9,False,89.21570948715525,0.40307458590623735
1328,Nicole Gutierrez,M,33,Asia,2022-11-21,Bronze,13,False,78.9682719034437,0.5029706626924575
1329,Karen Wood,F,37,EU,2022-11-04,Gold,14,False,152.04568065958804,0.46182395154924055
1330,Dawn Parker,M,32,EU,2021-04-25,Gold,32,True,174.1203644909604,0.43850274008966583
1331,Michael Fitzgerald,F,18,EU,2021-11-09,Bronze,26,True,92.58008056958124,0.4704628516556728
1332,Mary Adkins,M,54,Asia,2022-12-03,Bronze,13,False,94.03790445537047,0.1498027350645308
1333,Michael Martin,F,45,USA,2023-11-03,Bronze,1,False,105.17832779680482,0.563976934772795
1334,James Morgan,F,20,Other,2021-08-03,Gold,29,True,228.25481567575991,0.4745246481507758
1335,Melissa Mann,M,29,Other,2023-12-07,Platinum,0,False,239.41216185858704,0.6426661359846112
1336,Vincent Smith,F,30,EU,2021-11-01,Bronze,26,True,82.5068157479643,0.4286172523623102
1337,Charles Frost,M,43,USA,2020-10-13,Bronze,39,False,133.29456946626289,0.44419659589946975
1338,Austin Walker,M,18,EU,2019-12-04,Bronze,49,True,115.14682982422998,0.5237128539904357
1339,Andrew Cruz,F,28,USA,2022-05-25,Silver,19,False,126.73164354446466,0.6026040232365276
1340,Miss Kelly Dawson,M,18,USA,2019-03-12,Silver,58,True,112.39733144754251,0.6725980640087783
1341,Theresa Wilkins,M,30,USA,2022-08-08,Silver,17,False,135.0453746780445,0.4938974862641268
1342,Jessica Harris,M,28,EU,2021-04-19,Platinum,32,False,284.81019867407406,0.5642832003230499
1343,Regina Mitchell,M,33,Asia,2019-08-24,Bronze,53,False,113.63725779071831,0.5049604925772125
1344,Kyle Black,F,26,Asia,2023-04-06,Silver,9,False,80.94078337792416,0.4559187475330818
1345,Christopher Johnson,M,25,Asia,2021-12-10,Bronze,25,False,80.70748729041972,0.21163453255090442
1346,Aaron Moore,F,39,EU,2020-10-13,Bronze,39,True,135.9991126226882,0.5308896847564637
1347,Penny Gomez MD,F,37,USA,2019-10-27,Silver,50,True,150.48689248703357,0.36339913982795935
1348,Kelly Mclaughlin,M,38,USA,2019-11-03,Gold,50,False,202.49368080591466,0.6306114775481233
1349,Brandon Mitchell,M,31,Other,2020-01-28,Silver,47,True,133.0671119045986,0.36978063188390853
1350,Suzanne Bailey,F,27,USA,2022-12-09,Silver,12,False,173.66034059424805,0.4147674801912875
1351,Destiny Obrien,M,31,Asia,2021-10-10,Silver,27,True,95.88779241421446,0.37670877976336514
1352,Timothy Andrews,M,38,EU,2020-03-13,Bronze,46,False,91.50055706719031,0.5799862164436139
1353,Jason Rodriguez,M,18,EU,2023-11-16,Silver,1,False,87.56456897786427,0.4545168412731858
1354,Edward Arroyo,F,36,Asia,2021-09-23,Silver,27,True,149.4056589504712,0.5852517013671057
1355,Tina Walter,F,36,EU,2020-10-08,Silver,39,False,136.61832194147613,0.09946593072822735
1356,Laura Benson,M,33,Asia,2020-12-26,Silver,36,True,101.10375142786847,0.7991228555977328
1357,Kristine Carrillo,M,31,Other,2019-07-11,Silver,54,True,180.31626519643675,0.34845297127148656
1358,Tonya Ellis,F,18,EU,2019-03-02,Gold,58,True,227.60320657025204,0.6153017260511807
1359,Kevin Johnson,F,28,USA,2019-03-19,Bronze,58,True,120.59541646053823,0.5749928708316137
1360,Austin Schultz,F,50,EU,2021-07-23,Gold,29,True,139.73340475437016,0.6067509228304448
1361,Megan Hall MD,F,33,Other,2022-02-02,Gold,23,False,159.85319309378548,0.37732976727767564
1362,Kelli Smith,M,29,USA,2021-11-06,Bronze,26,True,124.0415931815772,0.4491547037203185
1363,Danielle Davis,F,33,EU,2019-07-16,Silver,54,True,174.3152633453456,0.5597556030388342
1364,Samantha Jones,M,36,EU,2019-09-16,Bronze,52,True,128.07087259095445,0.5005925485170729
1365,Karen Gomez,M,39,Asia,2021-12-07,Bronze,25,True,95.20107198716339,0.36359915753424865
1366,Debra Valentine,F,30,USA,2020-11-11,Silver,38,True,146.7196697909515,0.5860044829242366
1367,Susan Porter,M,37,Asia,2020-12-27,Gold,36,False,224.64504435816997,0.8425582761003698
1368,Nicolas Salas,Other,49,Other,2019-09-16,Bronze,52,False,72.97749918958024,0.43673678632408924
1369,Dale Wright,M,43,USA,2019-12-06,Gold,49,False,207.8323135569636,0.5732222101359267
1370,Brittney Rodriguez,F,56,USA,2022-11-05,Silver,14,False,226.0514919505199,0.5341785792905985
1371,Megan Alvarado,F,26,Other,2020-07-09,Gold,42,True,185.68646843422619,0.4443801756720284
1372,Pamela Weaver,M,49,USA,2022-10-03,Gold,15,False,135.86260268750212,0.6209426023342686
1373,John Oliver,F,25,Asia,2019-12-21,Gold,49,True,216.44393179467326,0.6188930679096633
1374,William Prince PhD,M,36,EU,2019-11-21,Silver,50,True,122.96520177115767,0.4175279059617965
1375,William Moon IV,F,40,USA,2022-12-08,Gold,12,False,195.7206549972366,0.7149493341762071
1376,Kenneth Brown,M,27,Asia,2022-11-08,Bronze,13,False,121.75137404069355,0.5016016894097266
1377,Karen Fernandez,F,33,EU,2019-11-17,Bronze,50,False,111.16220719359016,0.6613337822572484
1378,Jennifer Parks,M,42,EU,2023-03-06,Bronze,10,False,90.22959807498309,0.5516502942018422
1379,William Wolfe,M,25,USA,2019-12-12,Silver,49,False,175.1547668102861,0.5059373265094093
1380,Michael Smith,M,49,EU,2020-04-06,Bronze,45,False,66.64139644356851,0.4987539515525308
1381,Kevin Nguyen,M,19,USA,2019-01-15,Bronze,60,True,103.94214162256397,0.6014315248290056
1382,Debbie Dunn,F,52,USA,2021-10-11,Gold,27,True,184.64010182903638,0.3350100777411613
1383,John Austin,F,43,Other,2019-05-10,Silver,56,True,79.2091528130325,0.5556989550011698
1384,Jonathan Clark,F,32,USA,2023-09-02,Gold,4,False,151.57150197880404,0.6965325569202254
1385,Jacqueline Dickerson,M,28,EU,2020-09-21,Bronze,39,True,99.70771422121317,0.5765870521682499
1386,Christopher Anderson,M,27,USA,2019-11-06,Bronze,50,True,114.9341587888282,0.23799515488103212
1387,Crystal Garcia,M,31,Asia,2022-08-19,Bronze,16,False,100.43542807982867,0.29254352485175006
1388,David Reynolds,F,32,USA,2020-04-17,Bronze,45,True,94.07863133887261,0.5031515271524829
1389,Charles Haley,Other,45,Other,2020-05-09,Bronze,44,True,116.1956795642061,0.3819580384219237
1390,Robert Thompson,M,52,EU,2023-08-02,Bronze,5,False,105.48487064865311,0.6334511900969882
1391,Dr. Samuel Holmes DDS,M,34,USA,2022-11-04,Bronze,14,False,119.94549227124651,0.4288642051659882
1392,Elizabeth Hart,M,24,USA,2021-12-25,Silver,24,False,167.23290298745547,0.5826975143369946
1393,Jennifer Vaughn,F,27,USA,2019-12-09,Bronze,49,False,85.75949081367328,0.7909049321469406
1394,Robert Woods,F,31,EU,2021-01-08,Bronze,36,True,113.41816080070038,0.5034522630395133
1395,Joanna Cook,F,22,USA,2022-03-04,Silver,22,False,178.8283988275481,0.3482285295177319
1396,Justin Frederick,M,21,Asia,2020-01-01,Silver,48,True,192.00524903335213,0.5593745263468705
1397,Alejandro Martinez,F,53,EU,2023-09-11,Gold,3,False,178.91447321825834,0.5424099407395678
1398,Tracey Gonzalez,F,36,USA,2023-09-11,Bronze,3,False,92.73747744224602,0.5375047363481225
1399,Mariah Thompson,M,24,EU,2020-09-07,Platinum,40,True,352.8234829915017,0.7052040515721465
1400,Heather Nunez,F,41,Asia,2023-11-18,Gold,1,False,233.66217898063854,0.32207554956639184
1401,Dr. Steve James,M,21,USA,2021-07-08,Silver,30,True,134.69041819845242,0.6499230870384365
1402,Mark Thomas,M,22,USA,2020-04-15,Bronze,45,False,86.5514326523719,0.40907189489451407
1403,Robert Rogers,F,24,USA,2019-08-26,Bronze,52,False,91.33944564699948,0.7070889071502825
1404,Laura Sweeney,M,49,Asia,2019-01-10,Silver,60,True,152.37772358825117,0.18166050006276785
1405,Christopher Perez,F,30,EU,2022-11-14,Silver,13,False,123.36565894928987,0.8345926763448672
1406,Eddie Adams,F,18,EU,2020-08-27,Gold,40,True,216.78925907239045,0.4593768125008219
1407,Denise Wallace,M,45,Asia,2021-11-02,Silver,26,True,98.19589734509952,0.3184581984879603
1408,Heidi Matthews,F,29,Asia,2020-07-10,Platinum,42,True,250.09869840300928,0.6361321348430391
1409,Jennifer White,F,18,EU,2020-10-19,Gold,38,True,207.36075542380416,0.5767462772633215
1410,Nicholas Stanley,M,29,Asia,2021-11-15,Platinum,25,True,244.83819638959,0.5679783560326536
1411,Mercedes Miller,M,38,USA,2023-04-22,Bronze,8,False,91.6325868248647,0.6394398391601942
1412,Brian Brown,M,37,USA,2021-11-20,Bronze,25,True,97.45400206241172,0.5054589395270733
1413,Kimberly Johnson,M,50,USA,2020-03-02,Silver,46,True,213.6311665619109,0.4561159570112465
1414,Phillip Miller,M,24,USA,2020-10-17,Silver,39,True,110.81690815270849,0.32609124953229784
1415,Christopher Pena,M,33,EU,2020-11-03,Bronze,38,True,104.71363915366398,0.4829223459301942
1416,Ellen Wright,M,26,Other,2020-10-04,Silver,39,False,119.25496989988449,0.4232831361542333
1417,Mark Anderson,F,18,USA,2022-02-25,Silver,22,False,118.12987739335341,0.4987452160328753
1418,Alyssa Alvarado,M,41,USA,2023-03-25,Bronze,9,False,82.49922694396992,0.5169388171738806
1419,Erika Alvarez,F,37,EU,2020-11-05,Silver,38,True,145.3040947010876,0.7606060954825715
1420,Kimberly Nelson,F,35,Other,2022-03-12,Gold,22,False,257.3520601956494,0.38790319807457607
1421,Wayne Wolfe,F,37,USA,2020-02-21,Silver,47,False,185.24508184613092,0.4788418814398111
1422,Kyle Welch,M,26,EU,2023-06-23,Silver,6,False,136.25461323319726,0.4346887263327055
1423,Kristy Mills,F,22,USA,2023-08-24,Bronze,4,False,94.67045201052626,0.2895667424049234
1424,Emily Reed,F,33,USA,2021-10-19,Silver,26,True,167.74004040292786,0.9367592950205025
1425,Regina Ramos,F,44,Other,2022-05-12,Gold,19,False,202.30628594356637,0.3595808008558993
1426,David Torres,M,49,Other,2023-08-05,Bronze,4,False,87.26703491681018,0.5554099768544231
1427,Robert Charles,M,40,USA,2019-06-23,Bronze,55,True,113.2283263422508,0.7550326291693639
1428,John Smith,F,33,Other,2020-01-15,Silver,48,True,198.6291025533812,0.3140930657129293
1429,Theresa Woods,M,35,EU,2023-09-27,Gold,3,False,242.337078401287,0.6314089318007772
1430,Jeffrey Carter,M,33,Asia,2022-06-18,Bronze,18,False,127.13160764081786,0.2690923228409443
1431,Adam Brooks,M,22,EU,2022-08-25,Bronze,16,False,97.21245187022609,0.3796400733590701
1432,Justin Foster,F,33,EU,2022-06-19,Bronze,18,False,78.3473023065677,0.5841973921359089
1433,Omar Price,F,19,EU,2021-10-23,Bronze,26,True,59.99451711342744,0.4590917930439897
1434,Dennis Henderson,M,31,EU,2020-11-28,Silver,37,True,87.84087071616992,0.7181778492662056
1435,Phillip Kent,F,49,USA,2019-10-25,Gold,50,True,191.8660426876195,0.5192756862831608
1436,Melinda Mitchell,F,41,USA,2022-01-25,Bronze,23,False,110.1365244846028,0.578149511128593
1437,Rhonda Gutierrez,F,23,USA,2020-12-03,Silver,37,True,175.29246243017334,0.39652182221735344
1438,Catherine Roberts,F,32,Asia,2022-06-02,Gold,19,False,209.72377301861016,0.34421928742441255
1439,Lisa Nelson,F,24,USA,2022-12-11,Bronze,12,False,85.56777339230602,0.32660657375439195
1440,Chelsea Smith,F,32,EU,2019-11-14,Silver,50,True,169.63498929144578,0.3597580542274291
1441,Joseph Lopez,M,43,Other,2020-11-21,Silver,37,True,114.05540184510622,0.39575791391793963
1442,Derrick Espinoza,F,39,USA,2022-02-05,Bronze,23,False,77.92507018199231,0.6735649595238629
1443,Crystal Hernandez,M,57,EU,2021-11-13,Bronze,25,True,112.25875434980546,0.5605102896843479
1444,Glenn Collins DDS,M,44,EU,2022-11-08,Silver,13,False,113.00460665259817,0.3083402704595136
1445,Mrs. Raven Rivera DVM,M,35,Asia,2020-11-06,Bronze,38,False,84.6945617663298,0.4382199374103196
1446,Amy Rowe,F,39,USA,2023-07-12,Bronze,5,False,80.44627362703461,0.49544613798151443
1447,John Lee,F,30,EU,2022-01-07,Platinum,24,False,310.1481508058166,0.9400178141869548
1448,Ruth Clayton,M,21,Asia,2021-03-11,Silver,34,True,167.6461653719572,0.5012867707819519
1449,Randy Wright,M,46,Other,2021-11-08,Gold,26,True,224.55823251358066,0.5680442557891662
1450,Jessica Rojas,F,43,EU,2022-02-09,Bronze,23,False,88.39372819179047,0.3511449927899733
1451,Joel Wise,M,30,EU,2020-06-04,Gold,43,True,193.28623477782887,0.6080973201818158
1452,Vickie Kennedy,F,35,EU,2022-01-05,Silver,24,False,172.0520856516093,0.7070673872696485
1453,Emily Morris,M,45,Asia,2021-02-04,Gold,35,False,178.78499103356557,0.47737690013588313
1454,Amanda Pineda,M,41,EU,2022-04-25,Bronze,20,False,81.74172231392299,0.5923244799182537
1455,Dawn Little,Other,18,USA,2021-04-12,Bronze,33,True,87.16852950564649,0.586321961797742
1456,Stephen Boyer,M,35,Other,2023-06-18,Silver,6,False,131.76408823927264,0.5104180178505489
1457,Brian Chen,M,31,EU,2022-08-15,Silver,16,False,150.92092149411837,0.6936452226132526
1458,Christopher Hill,M,44,EU,2019-11-08,Gold,50,False,198.92503839047833,0.38019660310185965
1459,Richard Smith,F,43,USA,2022-04-11,Bronze,21,False,96.65168872941612,0.36917357106470994
1460,Richard Alvarez,F,46,EU,2021-07-14,Gold,30,True,167.99611586453594,0.5006675608039507
1461,Jacqueline Davis,M,21,USA,2020-10-07,Gold,39,False,162.70959460107173,0.443999062312413
1462,Brandon Montgomery,M,25,EU,2021-11-16,Silver,25,True,169.47583621823082,0.06327710861256136
1463,Yolanda Garrett,F,44,USA,2023-07-23,Bronze,5,False,106.86299458501628,0.3902996209814165
1464,Matthew Miles,M,27,EU,2020-08-08,Gold,41,False,182.60734665230967,0.18048916847014235
1465,Beth Hall,F,18,Other,2019-02-27,Silver,58,True,148.2934909214853,0.4519096901855865
1466,Dr. Nicole Trujillo,M,38,USA,2019-12-11,Gold,49,False,248.48544403063366,0.6069850796463507
1467,Corey Norris,M,27,Other,2023-04-01,Gold,9,False,197.12309847196164,0.5081211501637548
1468,Chad Roach,F,50,EU,2023-10-17,Bronze,2,False,99.8749511761338,0.5200145967878347
1469,Mr. Edward Terry,M,35,Asia,2023-11-07,Silver,1,False,195.82189730552295,0.4766660730931871
1470,Cody Bailey,F,34,Asia,2023-05-18,Bronze,7,False,121.40688798696786,0.5317522934845916
1471,Denise Guerra,M,29,EU,2022-09-12,Gold,15,False,174.36686283149123,0.923739854112688
1472,Kristen Jones,M,48,Asia,2021-09-20,Bronze,27,True,121.40786176612832,0.4471796197662905
1473,Edward Baker,Other,36,Asia,2022-05-28,Bronze,19,False,96.60128972442936,0.4980115832978372
1474,Aaron Little,M,28,EU,2020-08-22,Gold,40,False,157.97597074946543,0.37032006765343334
1475,Cody Smith,F,25,USA,2019-04-21,Bronze,57,True,126.08334835015883,0.2144462791378438
1476,Patty Allen,M,32,EU,2019-11-05,Silver,50,True,128.71481535669855,0.5398298420960203
1477,Mary Ryan,F,23,Asia,2020-12-27,Bronze,36,False,89.80079561823558,0.6697616097633872
1478,Joseph Jimenez,F,43,Asia,2019-01-06,Silver,60,True,138.5601664030171,0.848007066412803
1479,Lisa Morris,M,18,Asia,2023-11-26,Silver,1,False,211.10961031876587,0.4718686270335029
1480,Ashley Mills,F,31,EU,2023-11-23,Bronze,1,False,80.96073327870857,0.46112323488451246
1481,Russell Anderson,F,39,Asia,2023-12-02,Platinum,1,False,263.84187752823004,0.6403305125688461
1482,Christina Washington,M,36,USA,2020-07-12,Bronze,42,False,93.15404906646769,0.7568291368491122
1483,Kenneth Huff,F,25,EU,2021-12-11,Bronze,25,True,110.54422878413206,0.31464093785539715
1484,Kelly Miles,F,39,USA,2020-11-04,Bronze,38,True,98.61008403292372,0.5996842190950763
1485,Jacob Obrien,M,24,USA,2021-10-07,Silver,27,False,129.9805953019266,0.7741781462760478
1486,Timothy Clark,M,32,USA,2019-05-05,Bronze,56,True,112.4758540011709,0.46265708504646175
1487,Steve Miller PhD,M,39,USA,2019-11-11,Bronze,50,False,127.12999247992973,0.3262779105239493
1488,Justin Hurley,M,37,EU,2019-06-28,Gold,54,True,135.0739244257735,0.6177813494676848
1489,Jacob Erickson,F,26,USA,2021-07-16,Bronze,29,True,86.36935319883581,0.29817131557285126
1490,Deborah Williams,M,44,EU,2019-09-10,Bronze,52,True,110.23873968941295,0.6785488646522105
1491,Eric Blackburn,F,33,USA,2020-10-09,Bronze,39,False,75.34339734683851,0.7986007640165781
1492,Anne Hardy,M,40,USA,2021-04-06,Bronze,33,True,96.90213802600533,0.42498262645335017
1493,Chelsey Fox,M,48,USA,2023-11-13,Bronze,1,False,125.41465506387976,0.7487053896377186
1494,Mario White,F,44,USA,2021-12-04,Bronze,25,True,112.45309560330853,0.5946909972280296
1495,Jennifer Garcia,F,44,EU,2020-05-11,Bronze,44,True,110.42011582869323,0.7078942696692115
1496,Heather Ellis,F,34,EU,2020-10-11,Bronze,39,True,114.94678862548697,0.4025188711431203
1497,Sonya Jackson,M,40,EU,2020-09-28,Bronze,39,True,106.49850412664316,0.5935114820411046
1498,James Morgan,M,35,EU,2019-07-16,Silver,54,False,139.88291972001971,0.5363275990481359
1499,Zachary Ramos,M,20,USA,2023-08-26,Silver,4,False,178.94600138616835,0.3821565244457149
1500,Ethan Frey,Other,36,Asia,2023-11-20,Bronze,1,False,90.48335178456242,0.4472098178748172
1501,Jacob Duran,M,35,EU,2022-08-19,Gold,16,False,193.53945468455532,0.5864177727092079
1502,Nicholas Franklin,F,38,EU,2020-09-06,Gold,40,True,133.76405252391683,0.3312609351219793
1503,Cindy Cannon,F,31,USA,2019-10-24,Platinum,51,False,271.33413508650557,0.3197824851297625
1504,Dawn Nixon,M,25,USA,2021-10-17,Bronze,26,True,101.57253130393292,0.308438011717867
1505,James Barber,F,39,USA,2019-06-18,Silver,55,True,150.7924846720958,0.38364646083149434
1506,Ms. Kelly Holder,F,19,USA,2020-10-04,Bronze,39,True,118.4766418953636,0.5429430853781909
1507,Eric Walker,F,47,EU,2019-03-23,Gold,58,True,182.485064063871,0.42401884290938524
1508,Alison Short,M,30,EU,2020-11-28,Bronze,37,True,92.04885265062823,0.6916539945492058
1509,Desiree Spencer,M,35,EU,2021-03-18,Bronze,33,True,89.17671704317621,0.2833970401232353
1510,Tammy Moore,M,38,Asia,2021-11-11,Bronze,26,True,104.82721556445514,0.5769650887072492
1511,Henry Taylor,M,38,Asia,2023-11-12,Silver,1,False,196.3891005359106,0.44495566846141976
1512,Kevin Hall,F,18,Asia,2022-01-10,Silver,24,False,80.68868090733177,0.4842842036377324
1513,Anna Ross,F,41,Other,2019-06-28,Bronze,54,True,90.24655397692591,0.6026562321752945
1514,Morgan Cummings,M,36,USA,2022-11-24,Bronze,13,False,92.98033816277339,0.10482717155950533
1515,Carrie Petersen,F,26,USA,2019-02-03,Gold,59,True,114.73539257701853,0.17933987028700182
1516,Laura Velez,F,25,USA,2023-12-15,Gold,0,False,195.0373131111515,0.49060032747264865
1517,Elizabeth Cross,M,29,EU,2023-10-18,Silver,2,False,139.40062234491134,0.4666258449615837
1518,Angela Brown,M,20,Asia,2021-08-16,Silver,28,False,136.83402147670296,0.2857814308323068
1519,Hannah Montoya,F,50,USA,2021-12-07,Bronze,25,True,77.93287650689983,0.8007781265928244
1520,Sean Kane,F,47,Other,2021-09-11,Bronze,28,True,98.25240949554934,0.32621087193279785
1521,Matthew Guzman,F,37,USA,2019-08-28,Bronze,52,True,76.67106482746352,0.42015506335256153
1522,Richard Reyes,M,30,Other,2022-04-10,Bronze,21,False,83.15892013217216,0.6724999129515978
1523,Andrew Fernandez,M,31,USA,2022-03-09,Silver,22,False,144.01674347467863,0.398736652432187
1524,Jonathan Walker,M,40,USA,2021-10-20,Bronze,26,True,120.43197271166316,0.3698227793502198
1525,Nicholas Long,F,50,EU,2023-02-18,Bronze,10,False,108.20664980889731,0.5583598627416284
1526,Kurt Wagner,F,27,USA,2022-11-25,Bronze,13,False,112.27725249885415,0.38853429273976003
1527,Dylan Foster,M,21,USA,2023-09-26,Bronze,3,False,139.23200119993763,0.5592270901869155
1528,Bradley Duncan,F,48,USA,2021-01-21,Silver,35,True,163.2146275294937,0.5769613818276906
1529,James Miller,F,18,Asia,2019-02-13,Bronze,59,False,79.06351461533833,0.5568891063797977
1530,Patricia Anderson,F,22,EU,2020-11-26,Bronze,37,True,88.74500808568982,0.6768456718868104
1531,Justin Freeman,F,30,USA,2022-08-23,Silver,16,False,124.28706520820292,0.44212104471280983
1532,Christina Gilbert,M,18,EU,2021-11-10,Bronze,26,False,97.28548093596224,0.42439179935664645
1533,Danielle Jones,F,44,Asia,2021-08-21,Bronze,28,False,91.77212690574868,0.4871707808825788
1534,Erica Glass,M,41,USA,2022-07-12,Silver,17,False,121.72090522009056,0.07553699282802412
1535,Michael Henderson,M,27,EU,2020-11-13,Bronze,38,True,118.48051186396582,0.532052437900021
1536,Frank Wheeler,F,45,USA,2019-12-21,Silver,49,True,179.86649032449859,0.45055385897669414
1537,Eric Huerta,F,47,USA,2022-12-22,Silver,12,False,155.38258733952657,0.5573684306376873
1538,Wanda Ramos,F,31,EU,2019-11-05,Bronze,50,True,79.96103568908765,0.36555188681290895
1539,Andrew Meyers,F,28,USA,2021-03-24,Bronze,33,False,102.43123379392225,0.701792218261445
1540,James Todd,F,55,EU,2022-02-27,Gold,22,False,175.52777132225853,0.468836288180193
1541,Ashley Brown,F,40,Asia,2019-02-12,Bronze,59,False,125.71568594983484,0.6253340034090844
1542,Tammy Melton,M,35,USA,2023-12-27,Platinum,0,False,228.2594689531603,0.4238760687447519
1543,Alexis Benson,F,46,EU,2023-09-04,Bronze,3,False,113.15215497437234,0.5700036435863893
1544,Jerry Johnson,M,36,USA,2023-03-03,Silver,10,False,169.0947482177861,0.26671911325825637
1545,Joshua Harris,M,27,Other,2019-02-14,Silver,59,True,176.89339975207866,0.1705216621100239
1546,Deanna Webb,M,33,EU,2023-04-03,Gold,9,False,207.85180205285667,0.4689623763380033
1547,Brenda Hale,F,43,Asia,2021-11-02,Bronze,26,True,93.3979422769548,0.4969812573845673
1548,Kevin Alvarado,F,18,EU,2019-07-08,Bronze,54,True,147.86227205188658,0.48557224593526715
1549,Christopher Campbell,F,30,USA,2021-10-07,Bronze,27,True,82.45879879770959,0.4566196674380526
1550,Lisa Brown,F,46,EU,2020-01-22,Gold,48,True,228.72431399981403,0.4397631751112757
1551,Alejandra Price,M,27,Other,2019-02-02,Bronze,59,True,100.36864175198836,0.6013047089009443
1552,Samuel Keller,F,48,EU,2023-07-18,Gold,5,False,213.71575334126342,0.7675840253534074
1553,Alicia Dillon,F,47,Asia,2023-11-26,Bronze,1,False,106.750810979235,0.8881116234588582
1554,Crystal James,F,32,Asia,2020-12-17,Bronze,37,False,78.35020648312153,0.664174961131816
1555,Ariana Stewart,F,27,USA,2022-12-14,Bronze,12,False,73.15454326000273,0.15685320241127537
1556,Kim Lopez,F,30,USA,2020-08-12,Silver,41,True,111.68414793293789,0.6576337168369562
1557,Judith House,F,59,EU,2023-07-26,Gold,5,False,182.1589945198591,0.6557241314137137
1558,David Moreno,F,51,EU,2023-11-18,Bronze,1,False,104.96437350227048,0.4848864729597652
1559,James Moore,M,34,Asia,2022-04-25,Gold,20,False,172.5056537968506,0.639085547422754
1560,Harold Garrett,F,26,Other,2020-08-17,Bronze,41,True,71.27228478937482,0.5540242745207336
1561,William Mason,M,34,USA,2021-11-16,Silver,25,False,177.5565670854737,0.4977893290298859
1562,Lori Johns,M,35,USA,2020-09-10,Silver,40,True,103.84083266966036,0.5379870253780297
1563,Robin Johnson,F,20,Asia,2021-11-04,Bronze,26,False,109.59521474622198,0.4168854258412271
1564,Diana Hernandez,M,33,USA,2023-07-02,Bronze,6,False,84.97199858994776,0.22403524461341
1565,Mary Miller,F,46,Asia,2023-05-05,Bronze,8,False,124.35146443556546,0.21838551756346802
1566,Tyler Salazar,M,18,EU,2020-02-14,Bronze,47,True,89.48790249386543,0.6375451019944617
1567,Crystal Allen,M,41,EU,2023-11-10,Gold,1,False,129.57731603041947,0.3461282226427216
1568,Wesley Browning,F,46,USA,2022-11-08,Platinum,13,False,297.6258582407227,0.270573583120445
1569,Joshua Clark,M,27,EU,2019-12-01,Silver,49,False,124.78894257065654,0.26751877263033996
1570,Joshua Mcbride,F,49,EU,2021-11-09,Silver,26,False,174.3253303277627,0.42859017710140096
1571,Ellen Thornton,M,26,EU,2023-11-23,Bronze,1,False,106.59474896452244,0.7273815395210289
1572,Brandy Forbes,M,37,USA,2021-11-21,Bronze,25,True,87.41833593825504,0.47822995672774693
